id,title,description,availability,condition,price,sale_price,link,image_link,brand
12644196704,포트메리온 보타닉 가든 스태킹 머그 1p,포트메리온 보타닉 가든 스태킹 머그 1p - 포트메리온 머그 제품입니다.,in stock,new,38800 KRW,29100 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0da16a67bd50a8ebb,https://shop1.phinf.naver.net/20251106_225/1762398902789kCQuX_JPEG/1_main.jpg,포트메리온
12638181771,포트메리온 엑소틱 보타닉 가든 뚜껑냄비(D형) 22cm,포트메리온 엑소틱 보타닉 가든 뚜껑냄비(D형) 22cm - 포트메리온 전자레인지/오븐 용기 제품입니다.,in stock,new,141000 KRW,105750 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64a,https://shop1.phinf.naver.net/20251105_244/1762310190836HXcSt_JPEG/6_main.jpg,포트메리온
12638181770,포트메리온 엑소틱 보타닉 가든 뚜껑설탕(R형) 0.26L,포트메리온 엑소틱 보타닉 가든 뚜껑설탕(R형) 0.26L - 포트메리온 양념통/설탕프림기 제품입니다.,in stock,new,64800 KRW,48600 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e4,https://shop1.phinf.naver.net/20251105_140/1762310182063saOGh_JPEG/5_main.jpg,포트메리온
12638181769,포트메리온 엑소틱 보타닉 가든 사각냄비받침 20cm 1p,포트메리온 엑소틱 보타닉 가든 사각냄비받침 20cm 1p - 포트메리온 냄비받침 제품입니다.,in stock,new,44000 KRW,33000 KRW,https://mkt.shopping.naver.com/link/6a6f1ff014783f7893d150c2,https://shop1.phinf.naver.net/20251105_81/1762310180839peltG_JPEG/4_main.jpg,포트메리온
12638181768,포트메리온 엑소틱 보타닉 가든 한수저 부부 2벌,포트메리온 엑소틱 보타닉 가든 한수저 부부 2벌 - 포트메리온 수저 제품입니다.,out of stock,new,163600 KRW,81800 KRW,https://mkt.shopping.naver.com/link/6a9ca9567a192905d5e974ef,https://shop1.phinf.naver.net/20251105_186/1762310176041Mdy4u_JPEG/3_main.jpg,포트메리온
12638181767,포트메리온 엑소틱 보타닉 가든 디저트포크 15cm 6p,포트메리온 엑소틱 보타닉 가든 디저트포크 15cm 6p - 포트메리온 티스푼/티포크세트 제품입니다.,in stock,new,142200 KRW,106650 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea748,https://shop1.phinf.naver.net/20260522_287/1779417712166hNFPi_JPEG/32130595317705653_302866240.jpg,포트메리온
12638181766,포트메리온 엑소틱 보타닉 가든 티스푼 15cm 6p,포트메리온 엑소틱 보타닉 가든 티스푼 15cm 6p - 포트메리온 티스푼/티포크세트 제품입니다.,in stock,new,142200 KRW,106650 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7891,https://shop1.phinf.naver.net/20251105_265/1762310168256OTiqt_JPEG/1_main.jpg,포트메리온
12634158230,포트메리온 엑소틱 보타닉 가든 공기 12cm 1p,포트메리온 엑소틱 보타닉 가든 공기 12cm 1p - 포트메리온 공기 제품입니다.,in stock,new,43400 KRW,32550 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea749,https://shop1.phinf.naver.net/20260417_186/1776392617858n3hVq_JPEG/110525496419750712_768610714.jpg,포트메리온
12634158229,포트메리온 엑소틱 보타닉 가든 대접 14cm 1p,포트메리온 엑소틱 보타닉 가든 대접 14cm 1p - 포트메리온 대접 제품입니다.,in stock,new,48700 KRW,36520 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64b,https://shop1.phinf.naver.net/20251104_198/17622450271472tyk4_JPEG/7_main.jpg,포트메리온
12634158228,포트메리온 엑소틱 보타닉 가든 대접 14cm 6p,포트메리온 엑소틱 보타닉 가든 대접 14cm 6p - 포트메리온 대접 제품입니다.,in stock,new,292200 KRW,219150 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e5,https://shop1.phinf.naver.net/20251105_86/1762304438411ViTyl_JPEG/37922515883774624_846157438.jpg,포트메리온
12634158226,포트메리온 엑소틱 보타닉 가든 샐러드볼 17cm 1p,포트메리온 엑소틱 보타닉 가든 샐러드볼 17cm 1p - 포트메리온 면기 제품입니다.,in stock,new,86800 KRW,65100 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daa7,https://shop1.phinf.naver.net/20251104_213/17622450207065yVyz_JPEG/5_main.jpg,포트메리온
12634158225,포트메리온 엑소틱 보타닉 가든 뉴볼 13cm 1p,포트메리온 엑소틱 보타닉 가든 뉴볼 13cm 1p - 포트메리온 볼 제품입니다.,in stock,new,34300 KRW,25720 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64c,https://shop1.phinf.naver.net/20251104_29/1762245012596ERj2Q_JPEG/4_main.jpg,포트메리온
12634158224,포트메리온 엑소틱 보타닉 가든 뉴볼 17cm 1p,포트메리온 엑소틱 보타닉 가든 뉴볼 17cm 1p - 포트메리온 볼 제품입니다.,in stock,new,37200 KRW,27900 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7892,https://shop1.phinf.naver.net/20251104_27/1762245009046nO4yB_JPEG/3_main.jpg,포트메리온
12634158223,포트메리온 엑소틱 보타닉 가든 오트밀(D형) 16cm 1p,포트메리온 엑소틱 보타닉 가든 오트밀(D형) 16cm 1p - 포트메리온 볼 제품입니다.,in stock,new,37000 KRW,27750 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daa8,https://shop1.phinf.naver.net/20251104_104/1762244997493MWHC9_JPEG/2_main.jpg,포트메리온
12634158222,포트메리온 엑소틱 보타닉 가든 파스타볼 22cm 1p,포트메리온 엑소틱 보타닉 가든 파스타볼 22cm 1p - 포트메리온 볼 제품입니다.,in stock,new,47700 KRW,35770 KRW,https://mkt.shopping.naver.com/link/6a6f1ff014783f7893d150c3,https://shop1.phinf.naver.net/20251104_131/1762244993828ugFig_JPEG/1_main.jpg,포트메리온
12627611656,포트메리온 엑소틱 보타닉 가든 중접시(D형) 21cm 1p,포트메리온 엑소틱 보타닉 가든 중접시(D형) 21cm 1p - 포트메리온 접시 제품입니다.,in stock,new,44000 KRW,26400 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64d,https://shop1.phinf.naver.net/20251103_160/1762135649015Ug8op_JPEG/2_main.jpg,포트메리온
12627603383,포트메리온 엑소틱 보타닉 가든 오발핸들플래터 46cm 1p,포트메리온 엑소틱 보타닉 가든 오발핸들플래터 46cm 1p - 포트메리온 접시 제품입니다.,in stock,new,146000 KRW,109500 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e6,https://shop1.phinf.naver.net/20251103_235/1762135471024eQa9h_JPEG/6_main.jpg,포트메리온
12627603382,포트메리온 엑소틱 보타닉 가든 타원스테이크 28cm 1p,포트메리온 엑소틱 보타닉 가든 타원스테이크 28cm 1p - 포트메리온 접시 제품입니다.,in stock,new,69200 KRW,51900 KRW,https://mkt.shopping.naver.com/link/6a6f1ff014783f7893d150c4,https://shop1.phinf.naver.net/20251103_288/1762135462477wxQ2R_JPEG/5_main.jpg,포트메리온
12627603381,포트메리온 엑소틱 보타닉 가든 브레드접시(R형) 16cm 1p,포트메리온 엑소틱 보타닉 가든 브레드접시(R형) 16cm 1p - 포트메리온 접시 제품입니다.,in stock,new,34900 KRW,26170 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64e,https://shop1.phinf.naver.net/20251104_101/1762215791929pMa9y_JPEG/78441106787240043_1064834779.jpg,포트메리온
12627603380,포트메리온 엑소틱 보타닉 가든 대접시(D형) 26cm 1p,포트메리온 엑소틱 보타닉 가든 대접시(D형) 26cm 1p - 포트메리온 접시 제품입니다.,in stock,new,50300 KRW,30180 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea74a,https://shop1.phinf.naver.net/20251103_202/1762135449098yNJ3m_JPEG/3_main.jpg,포트메리온
12627603379,포트메리온 엑소틱 보타닉 가든 소접시(D형) 18cm 1p,포트메리온 엑소틱 보타닉 가든 소접시(D형) 18cm 1p - 포트메리온 접시 제품입니다.,in stock,new,36900 KRW,27670 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0b030596f478105b0,https://shop1.phinf.naver.net/20251103_139/1762135435610hD4NP_JPEG/1_main.jpg,포트메리온
12617403787,포트메리온 보타닉 가든 커피컵(T) 0.11L 1인조,포트메리온 보타닉 가든 커피컵(T) 0.11L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,47200 KRW,35400 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e7,https://shop1.phinf.naver.net/20251031_86/1761896910822cqOSd_JPEG/7_main.jpg,포트메리온
12617403786,포트메리온 보타닉 가든 커피잔(D형) 0.2L 1인조,포트메리온 보타닉 가든 커피잔(D형) 0.2L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,47700 KRW,35770 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daa9,https://shop1.phinf.naver.net/20251031_226/1761896893622N9tNc_JPEG/5_main.jpg,포트메리온
12617389838,"보타닉 가든 커피잔(T형) 0.2L 1인조(C,D)","보타닉 가든 커피잔(T형) 0.2L 1인조(C,D) - 포트메리온 찻잔 제품입니다.",in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7893,https://shop1.phinf.naver.net/20251031_57/1761896903346SNFHd_JPEG/6_main.jpg,포트메리온
12617389837,포트메리온 엑소틱 보타닉 가든 커피잔(T형) 0.2L 1인조,포트메리온 엑소틱 보타닉 가든 커피잔(T형) 0.2L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daaa,https://shop1.phinf.naver.net/20251031_298/1761896888534o36Qw_JPEG/4_main.jpg,포트메리온
12617389836,(한정수량)포트메리온 엑소틱 보타닉 가든 벨머그 0.28L 1p,(한정수량)포트메리온 엑소틱 보타닉 가든 벨머그 0.28L 1p - 포트메리온 머그 제품입니다.,in stock,new,41700 KRW,20850 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0071bd0208e356a85,https://shop1.phinf.naver.net/20251031_179/1761896881206jnP9W_JPEG/3_main.jpg,포트메리온
12617389834,포트메리온 엑소틱 보타닉 가든 벨머그 0.28L 6p,포트메리온 엑소틱 보타닉 가든 벨머그 0.28L 6p - 포트메리온 머그 제품입니다.,out of stock,new,250200 KRW,187650 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b64f,https://shop1.phinf.naver.net/20251031_13/1761896870105xmdXv_JPEG/2_main.jpg,포트메리온
12617389833,포트메리온 엑소틱 보타닉 가든 스태킹 머그 0.28L 1p,포트메리온 엑소틱 보타닉 가든 스태킹 머그 0.28L 1p - 포트메리온 머그 제품입니다.,in stock,new,38800 KRW,23280 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea74b,https://shop1.phinf.naver.net/20251031_65/1761896862788DyXt4_JPEG/1_main.jpg,포트메리온
12600678538,(한정수량)포트메리온 보타닉 가든 IN 커피컵(T) 0.11L 1인조(A),(한정수량)포트메리온 보타닉 가든 IN 커피컵(T) 0.11L 1인조(A) - 포트메리온 찻잔 제품입니다.,in stock,new,47200 KRW,23600 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0071bd0208e356a84,https://shop1.phinf.naver.net/20251028_154/1761617402159u8z2n_JPEG/3_main.jpg,포트메리온
12600670970,포트메리온 보타닉 가든 뉴BF커피잔(T형) 0.28L 1인조,포트메리온 보타닉 가든 뉴BF커피잔(T형) 0.28L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,61100 KRW,45820 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0b030596f478105b1,https://shop1.phinf.naver.net/20251028_41/1761617252438qCG6i_JPEG/7_main.jpg,포트메리온
12600670969,포트메리온 보타닉 가든 뉴커피잔(T형) 0.2L 1인조,포트메리온 보타닉 가든 뉴커피잔(T형) 0.2L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7894,https://shop1.phinf.naver.net/20251028_1/1761617248139ngYna_JPEG/6_main.jpg,포트메리온
12600670968,"포트메리온 보타닉 가든 커피잔(T형) 0.2L 1인조(A,B)","포트메리온 보타닉 가든 커피잔(T형) 0.2L 1인조(A,B) - 포트메리온 찻잔 제품입니다.",in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7895,https://shop1.phinf.naver.net/20251028_22/1761617244794r45N4_JPEG/5_main.jpg,포트메리온
12600670967,포트메리온 보타닉 가든 커피잔(T형) 1인조,포트메리온 보타닉 가든 커피잔(T형) 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0b030596f478105b2,https://shop1.phinf.naver.net/20251028_62/17616172395712UCfF_JPEG/4_main.jpg,포트메리온
12600670966,포트메리온 보타닉 가든 IN 모카커피(D형) 0.1L 1인조(A),포트메리온 보타닉 가든 IN 모카커피(D형) 0.1L 1인조(A) - 포트메리온 찻잔 제품입니다.,in stock,new,46500 KRW,34870 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e8,https://shop1.phinf.naver.net/20251028_31/17616172306521ctmc_JPEG/2_main.jpg,포트메리온
12581090977,포트메리온 보타닉 가든 IN 커피잔(D형) 0.2L 1인조,포트메리온 보타닉 가든 IN 커피잔(D형) 0.2L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,47700 KRW,35770 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904eb,https://shop1.phinf.naver.net/20251023_277/1761208357564HKJ46_JPEG/6_main.jpg,포트메리온
12581090976,포트메리온 보타닉 가든 IN 커피잔(T형) 0.2L 1인조(C),포트메리온 보타닉 가든 IN 커피잔(T형) 0.2L 1인조(C) - 포트메리온 찻잔 제품입니다.,in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea74e,https://shop1.phinf.naver.net/20251023_167/1761208353722dtuuV_JPEG/5_main.jpg,포트메리온
12581090974,"포트메리온 보타닉 가든 IN 커피잔(T형) 0.2L 1인조(A,B)","포트메리온 보타닉 가든 IN 커피잔(T형) 0.2L 1인조(A,B) - 포트메리온 찻잔 제품입니다.",in stock,new,52100 KRW,39070 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b651,https://shop1.phinf.naver.net/20251023_281/1761208349256MDaMT_JPEG/4_main.jpg,포트메리온
12581090973,포트메리온 보타닉 가든 IN BF커피잔(D형) 0.26L 1인조,포트메리온 보타닉 가든 IN BF커피잔(D형) 0.26L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,57400 KRW,43050 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea74d,https://shop1.phinf.naver.net/20251023_15/1761208344294PVwQs_JPEG/3_main.jpg,포트메리온
12581090972,포트메리온 보타닉 가든 IN BF커피잔(T형) 0.28L 1인조(B),포트메리온 보타닉 가든 IN BF커피잔(T형) 0.28L 1인조(B) - 포트메리온 찻잔 제품입니다.,in stock,new,61100 KRW,45820 KRW,https://mkt.shopping.naver.com/link/6a6f1ff0c6480f0d46eea74c,https://shop1.phinf.naver.net/20251023_162/1761208336271BwvD2_JPEG/2_main.jpg,포트메리온
12581090971,포트메리온 보타닉 가든 IN BF커피잔(T형) 0.28L 1인조(A),포트메리온 보타닉 가든 IN BF커피잔(T형) 0.28L 1인조(A) - 포트메리온 찻잔 제품입니다.,in stock,new,61100 KRW,45820 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b652,https://shop1.phinf.naver.net/20251023_100/1761208332068H3bS1_JPEG/1_main.jpg,포트메리온
12575373138,포트메리온 보타닉 가든 BF커피잔(D형) 0.26L 1인조,포트메리온 보타닉 가든 BF커피잔(D형) 0.26L 1인조 - 포트메리온 찻잔 제품입니다.,in stock,new,57400 KRW,43050 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b650,https://shop1.phinf.naver.net/20251022_35/1761113850950X12Dh_JPEG/95246791094038498_458918362.jpg,포트메리온
12552610567,포트메리온 보타닉 가든 티백/스푼받침 14cm 1p,포트메리온 보타닉 가든 티백/스푼받침 14cm 1p - 포트메리온 수저받침 제품입니다.,in stock,new,25100 KRW,18820 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904ea,https://shop1.phinf.naver.net/20251017_206/1760668246472nisDS_JPEG/d2_main.jpg,포트메리온
12552610565,포트메리온 보타닉 가든 디저트포크 15cm 4p #2(C~I),포트메리온 보타닉 가든 디저트포크 15cm 4p #2(C~I) - 포트메리온 티스푼/티포크세트 제품입니다.,in stock,new,96000 KRW,72000 KRW,https://mkt.shopping.naver.com/link/6a6f1ff026a1f61dceb904e9,https://shop1.phinf.naver.net/20251017_227/1760668216197HoiSJ_JPEG/d1_main.jpg,포트메리온
12552217509,포트메리온 보타닉 가든 하모니 티폿 1.1L,포트메리온 보타닉 가든 하모니 티폿 1.1L - 포트메리온 티포트 제품입니다.,in stock,new,184800 KRW,138600 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b655,https://shop1.phinf.naver.net/20251017_5/176066998992354TCs_JPEG/15268349662171739_863579119.jpg,포트메리온
12552217508,포트메리온 포모나 티폿(대) 1.1L,포트메리온 포모나 티폿(대) 1.1L - 포트메리온 티포트 제품입니다.,in stock,new,195800 KRW,117480 KRW,https://mkt.shopping.naver.com/link/6a6f1ff014783f7893d150c5,https://shop1.phinf.naver.net/20251017_266/1760670208304bnWIy_JPEG/94803047424395538_622271673.jpg,포트메리온
12552217507,포트메리온 보타닉 로즈 티폿(대) 1.1L,포트메리온 보타닉 로즈 티폿(대) 1.1L - 포트메리온 티포트 제품입니다.,in stock,new,195800 KRW,123350 KRW,https://mkt.shopping.naver.com/link/6a6f1ff03fc0f74b5414b653,https://shop1.phinf.naver.net/20251017_201/1760662826709JEy1j_JPEG/15625840996056403_484828058.jpg,포트메리온
12552217506,포트메리온 보타닉 가든 티폿(중) 0.6L,포트메리온 보타닉 가든 티폿(중) 0.6L - 포트메리온 티포트 제품입니다.,in stock,new,150700 KRW,113020 KRW,https://mkt.shopping.naver.com/link/6a6f1ff077b14c40780d7896,https://shop1.phinf.naver.net/20251017_22/1760661252528WIA3p_JPEG/t2_main.jpg,포트메리온
12552217505,포트메리온 보타닉 가든 티폿(대) 1.1L,포트메리온 보타닉 가든 티폿(대) 1.1L - 포트메리온 티포트 제품입니다.,in stock,new,195800 KRW,146850 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daac,https://shop1.phinf.naver.net/20251017_248/1760661162960kHoMa_JPEG/t1_main.jpg,포트메리온
12549485331,포트메리온 보타닉 가든 BF머그 0.26L 1p,포트메리온 보타닉 가든 BF머그 0.26L 1p - 포트메리온 머그 제품입니다.,in stock,new,41400 KRW,31050 KRW,https://mkt.shopping.naver.com/link/6a6f1ff00f7dd04f9d81daab,https://shop1.phinf.naver.net/20251016_238/1760604155719a99Xq_JPEG/m3_main.jpg,포트메리온
